Year,Month,DayType,HourStart_Pacific,ExportRate_USD_per_kWh
2031,Mar,Weekday,1,0.19532
2031,Mar,Weekday,2,0.18670
2031,Mar,Weekday,3,0.17836
2031,Mar,Weekday,4,0.18262
2031,Mar,Weekday,5,0.17272
2031,Mar,Weekday,6,0.16670
2031,Mar,Weekday,7,0.12734
2031,Mar,Weekday,8,0.05138
2031,Mar,Weekday,9,0.00587
2031,Mar,Weekday,10,0.00480
2031,Mar,Weekday,11,0.00292
2031,Mar,Weekday,12,0.00290
2031,Mar,Weekday,13,0.00082
2031,Mar,Weekday,14,0.00107
2031,Mar,Weekday,15,0.00346
2031,Mar,Weekday,16,0.03365
2031,Mar,Weekday,17,0.08820
2031,Mar,Weekday,18,0.21794
2031,Mar,Weekday,19,0.20191
2031,Mar,Weekday,20,0.19736
2031,Mar,Weekday,21,0.17818
2031,Mar,Weekday,22,0.16974
2031,Mar,Weekday,23,0.15732
2031,Mar,Weekend/Holiday,0,0.13700
2031,Mar,Weekend/Holiday,1,0.15691
2031,Mar,Weekend/Holiday,2,0.15998
2031,Mar,Weekend/Holiday,3,0.17011
2031,Mar,Weekend/Holiday,4,0.17195
2031,Mar,Weekend/Holiday,5,0.16657
2031,Mar,Weekend/Holiday,6,0.12619
2031,Mar,Weekend/Holiday,7,0.07843
2031,Mar,Weekend/Holiday,8,0.00214
2031,Mar,Weekend/Holiday,9,0.00061
2031,Mar,Weekend/Holiday,10,0.00000
2031,Mar,Weekend/Holiday,11,0.00000
2031,Mar,Weekend/Holiday,12,0.00000
2031,Mar,Weekend/Holiday,13,0.00000
2031,Mar,Weekend/Holiday,14,0.00000
2031,Mar,Weekend/Holiday,15,0.00000
2031,Mar,Weekend/Holiday,16,0.00940
2031,Mar,Weekend/Holiday,17,0.04004
2031,Mar,Weekend/Holiday,18,0.17430
2031,Mar,Weekend/Holiday,19,0.18713
2031,Mar,Weekend/Holiday,20,0.15358
2031,Mar,Weekend/Holiday,21,0.14424
2031,Mar,Weekend/Holiday,22,0.13907
2031,Mar,Weekend/Holiday,23,0.14726
2031,Apr,Weekday,0,0.12443
2031,Apr,Weekday,1,0.12291
2031,Apr,Weekday,2,0.12778
2031,Apr,Weekday,3,0.16915
2031,Apr,Weekday,4,0.15801
2031,Apr,Weekday,5,0.13236
2031,Apr,Weekday,6,0.12115
2031,Apr,Weekday,7,0.04526
2031,Apr,Weekday,8,0.01030
2031,Apr,Weekday,9,0.00555
2031,Apr,Weekday,10,0.00610
2031,Apr,Weekday,11,0.00272
2031,Apr,Weekday,12,0.00175
2031,Apr,Weekday,13,0.00014
2031,Apr,Weekday,14,0.00032
2031,Apr,Weekday,15,0.00000
2031,Apr,Weekday,16,0.00000
2031,Apr,Weekday,17,0.00000
2031,Apr,Weekday,18,0.12778
2031,Apr,Weekday,19,0.21653
2031,Apr,Weekday,20,0.12493
2031,Apr,Weekday,21,0.12379
2031,Apr,Weekday,22,0.12607
2031,Apr,Weekday,23,0.10246
2031,Apr,Weekend/Holiday,0,0.07428
2031,Apr,Weekend/Holiday,1,0.08331
2031,Apr,Weekend/Holiday,2,0.09281
2031,Apr,Weekend/Holiday,3,0.14955
2031,Apr,Weekend/Holiday,4,0.15197
2031,Apr,Weekend/Holiday,5,0.13276
2031,Apr,Weekend/Holiday,6,0.07545
2031,Apr,Weekend/Holiday,7,0.00183
2031,Apr,Weekend/Holiday,8,0.00131
2031,Apr,Weekend/Holiday,9,0.00295
2031,Apr,Weekend/Holiday,10,0.00000
2031,Apr,Weekend/Holiday,11,0.00000
2031,Apr,Weekend/Holiday,12,0.00000
2031,Apr,Weekend/Holiday,13,0.00000
2031,Apr,Weekend/Holiday,14,0.00000
2031,Apr,Weekend/Holiday,15,0.00000
2031,Apr,Weekend/Holiday,16,0.00000
2031,Apr,Weekend/Holiday,17,0.00000
2031,Apr,Weekend/Holiday,18,0.10514
2031,Apr,Weekend/Holiday,19,0.18892
2031,Apr,Weekend/Holiday,20,0.11147
2031,Apr,Weekend/Holiday,21,0.09122
2031,Apr,Weekend/Holiday,22,0.09160
2031,Apr,Weekend/Holiday,23,0.08053
2031,May,Weekday,0,0.12399
2031,May,Weekday,1,0.13001
2031,May,Weekday,2,0.13138
2031,May,Weekday,3,0.15131
2031,May,Weekday,4,0.16186
2031,May,Weekday,5,0.14330
2031,May,Weekday,6,0.11269
2031,May,Weekday,7,0.03260
2031,May,Weekday,8,0.00384
2031,May,Weekday,9,0.00736
2031,May,Weekday,10,0.00451
2031,May,Weekday,11,0.01011
2031,May,Weekday,12,0.00596
2031,May,Weekday,13,0.00533
2031,May,Weekday,14,0.00074
2031,May,Weekday,15,0.00044
2031,May,Weekday,16,0.00033
2031,May,Weekday,17,0.00553
2031,May,Weekday,18,0.11884
2031,May,Weekday,19,0.19859
2031,May,Weekday,20,0.14373
2031,May,Weekday,21,0.12120
2031,May,Weekday,22,0.11660
2031,May,Weekday,23,0.11289
2031,May,Weekend/Holiday,0,0.09385
2031,May,Weekend/Holiday,1,0.11081
2031,May,Weekend/Holiday,2,0.14168
2031,May,Weekend/Holiday,3,0.16954
2031,May,Weekend/Holiday,4,0.15352
2031,May,Weekend/Holiday,5,0.13918
2031,May,Weekend/Holiday,6,0.07139
2031,May,Weekend/Holiday,7,0.00297
2031,May,Weekend/Holiday,8,0.00225
2031,May,Weekend/Holiday,9,0.00132
2031,May,Weekend/Holiday,10,0.00048
2031,May,Weekend/Holiday,11,0.00131
2031,May,Weekend/Holiday,12,0.00000
2031,May,Weekend/Holiday,13,0.00000
2031,May,Weekend/Holiday,14,0.00000
2031,May,Weekend/Holiday,15,0.00000
2031,May,Weekend/Holiday,16,0.00000
2031,May,Weekend/Holiday,17,0.00000
2031,May,Weekend/Holiday,18,0.05095
2031,May,Weekend/Holiday,19,0.18693
2031,May,Weekend/Holiday,20,0.12686
2031,May,Weekend/Holiday,21,0.09610
2031,May,Weekend/Holiday,22,0.09633
2031,May,Weekend/Holiday,23,0.09385
2031,Jun,Weekday,0,0.16948
2031,Jun,Weekday,1,0.17536
2031,Jun,Weekday,2,0.18762
2031,Jun,Weekday,3,0.17933
2031,Jun,Weekday,4,0.17567
2031,Jun,Weekday,5,0.17785
2031,Jun,Weekday,6,0.13987
2031,Jun,Weekday,7,0.03701
2031,Jun,Weekday,8,0.02574
2031,Jun,Weekday,9,0.04334
2031,Jun,Weekday,10,0.04992
2031,Jun,Weekday,11,0.06995
2031,Jun,Weekday,12,0.07830
2031,Jun,Weekday,13,0.09252
2031,Jun,Weekday,14,0.13584
2031,Jun,Weekday,15,0.17162
2031,Jun,Weekday,16,0.19139
2031,Jun,Weekday,17,0.21344
2031,Jun,Weekday,18,0.31010
2031,Jun,Weekday,19,0.33362
2031,Jun,Weekday,20,0.24488
2031,Jun,Weekday,21,0.24696
2031,Jun,Weekday,22,0.20705
2031,Jun,Weekday,23,0.17057
2031,Jun,Weekend/Holiday,0,0.16091
2031,Jun,Weekend/Holiday,1,0.16015
2031,Jun,Weekend/Holiday,2,0.17969
2031,Jun,Weekend/Holiday,3,0.17504
2031,Jun,Weekend/Holiday,4,0.17079
2031,Jun,Weekend/Holiday,5,0.17517
2031,Jun,Weekend/Holiday,6,0.14592
2031,Jun,Weekend/Holiday,7,0.00971
2031,Jun,Weekend/Holiday,8,0.00250
2031,Jun,Weekend/Holiday,9,0.00540
2031,Jun,Weekend/Holiday,10,0.00346
2031,Jun,Weekend/Holiday,11,0.00300
2031,Jun,Weekend/Holiday,12,0.00394
2031,Jun,Weekend/Holiday,13,0.00033
2031,Jun,Weekend/Holiday,14,0.00033
2031,Jun,Weekend/Holiday,15,0.00279
2031,Jun,Weekend/Holiday,16,0.01735
2031,Jun,Weekend/Holiday,17,0.03580
2031,Jun,Weekend/Holiday,18,0.08486
2031,Jun,Weekend/Holiday,19,0.23008
2031,Jun,Weekend/Holiday,20,0.17905
2031,Jun,Weekend/Holiday,21,0.16882
2031,Jun,Weekend/Holiday,22,0.16896
2031,Jun,Weekend/Holiday,23,0.16035
2031,Jul,Weekday,0,0.18102
2031,Jul,Weekday,1,0.18644
2031,Jul,Weekday,2,0.18410
2031,Jul,Weekday,3,0.17458
2031,Jul,Weekday,4,0.17340
2031,Jul,Weekday,5,0.17905
2031,Jul,Weekday,6,0.17119
2031,Jul,Weekday,7,0.12181
2031,Jul,Weekday,8,0.07240
2031,Jul,Weekday,9,0.07279
2031,Jul,Weekday,10,0.07385
2031,Jul,Weekday,11,0.07688
2031,Jul,Weekday,12,0.08049
2031,Jul,Weekday,13,0.15655
2031,Jul,Weekday,14,0.27514
2031,Jul,Weekday,15,0.37433
2031,Jul,Weekday,16,0.41372
2031,Jul,Weekday,17,0.49025
2031,Jul,Weekday,18,0.51358
2031,Jul,Weekday,19,0.47783
2031,Jul,Weekday,20,0.25936
2031,Jul,Weekday,21,0.24566
2031,Jul,Weekday,22,0.18728
2031,Jul,Weekday,23,0.17116
2031,Jul,Weekend/Holiday,0,0.18795
2031,Jul,Weekend/Holiday,1,0.17238
2031,Jul,Weekend/Holiday,2,0.17128
2031,Jul,Weekend/Holiday,3,0.16404
2031,Jul,Weekend/Holiday,4,0.16724
2031,Jul,Weekend/Holiday,5,0.15504
2031,Jul,Weekend/Holiday,6,0.14921
2031,Jul,Weekend/Holiday,7,0.04607
2031,Jul,Weekend/Holiday,8,0.01343
2031,Jul,Weekend/Holiday,9,0.01244
2031,Jul,Weekend/Holiday,10,0.01084
2031,Jul,Weekend/Holiday,11,0.01246
2031,Jul,Weekend/Holiday,12,0.01351
2031,Jul,Weekend/Holiday,13,0.02528
2031,Jul,Weekend/Holiday,14,0.13093
2031,Jul,Weekend/Holiday,15,0.17701
2031,Jul,Weekend/Holiday,16,0.20150
2031,Jul,Weekend/Holiday,17,0.26600
2031,Jul,Weekend/Holiday,18,0.37870
2031,Jul,Weekend/Holiday,19,0.27476
2031,Jul,Weekend/Holiday,20,0.23466
2031,Jul,Weekend/Holiday,21,0.20470
2031,Jul,Weekend/Holiday,22,0.17085
2031,Jul,Weekend/Holiday,23,0.14932
2031,Aug,Weekday,0,0.24713
2031,Aug,Weekday,1,0.22206
2031,Aug,Weekday,2,0.21458
2031,Aug,Weekday,3,0.20608
2031,Aug,Weekday,4,0.20378
2031,Aug,Weekday,5,0.20234
2031,Aug,Weekday,6,0.19056
2031,Aug,Weekday,7,0.16245
2031,Aug,Weekday,8,0.12674
2031,Aug,Weekday,9,0.13070
2031,Aug,Weekday,10,0.13745
2031,Aug,Weekday,11,0.13843
2031,Aug,Weekday,12,0.14371
2031,Aug,Weekday,13,0.17190
2031,Aug,Weekday,14,0.31108
2031,Aug,Weekday,15,0.53801
2031,Aug,Weekday,16,0.66731
2031,Aug,Weekday,17,0.82150
2031,Aug,Weekday,18,0.82437
2031,Aug,Weekday,19,0.60601
2031,Aug,Weekday,20,0.54034
2031,Aug,Weekday,21,0.47482
2031,Aug,Weekday,22,0.40284
2031,Aug,Weekday,23,0.24279
2031,Aug,Weekend/Holiday,0,0.22928
2031,Aug,Weekend/Holiday,1,0.19465
2031,Aug,Weekend/Holiday,2,0.19735
2031,Aug,Weekend/Holiday,3,0.19068
2031,Aug,Weekend/Holiday,4,0.18612
2031,Aug,Weekend/Holiday,5,0.18410
2031,Aug,Weekend/Holiday,6,0.15856
2031,Aug,Weekend/Holiday,7,0.08927
2031,Aug,Weekend/Holiday,8,0.00185
2031,Aug,Weekend/Holiday,9,0.00283
2031,Aug,Weekend/Holiday,10,0.00619
2031,Aug,Weekend/Holiday,11,0.00712
2031,Aug,Weekend/Holiday,12,0.00184
2031,Aug,Weekend/Holiday,13,0.03712
2031,Aug,Weekend/Holiday,14,0.10504
2031,Aug,Weekend/Holiday,15,0.20042
2031,Aug,Weekend/Holiday,16,0.27846
2031,Aug,Weekend/Holiday,17,0.42996
2031,Aug,Weekend/Holiday,18,0.64414
2031,Aug,Weekend/Holiday,19,0.53370
2031,Aug,Weekend/Holiday,20,0.47359
2031,Aug,Weekend/Holiday,21,0.43060
2031,Aug,Weekend/Holiday,22,0.38091
2031,Aug,Weekend/Holiday,23,0.22124
2031,Sep,Weekday,0,0.26109
2031,Sep,Weekday,1,0.21769
2031,Sep,Weekday,2,0.21163
2031,Sep,Weekday,3,0.20392
2031,Sep,Weekday,4,0.20046
2031,Sep,Weekday,5,0.20254
2031,Sep,Weekday,6,0.19469
2031,Sep,Weekday,7,0.17163
2031,Sep,Weekday,8,0.12001
2031,Sep,Weekday,9,0.10966
2031,Sep,Weekday,10,0.11698
2031,Sep,Weekday,11,0.10948
2031,Sep,Weekday,12,0.10691
2031,Sep,Weekday,13,0.11726
2031,Sep,Weekday,14,0.14628
2031,Sep,Weekday,15,0.15242
2031,Sep,Weekday,16,0.17664
2031,Sep,Weekday,17,0.32018
2031,Sep,Weekday,18,0.45365
2031,Sep,Weekday,19,0.40150
2031,Sep,Weekday,20,0.34229
2031,Sep,Weekday,21,0.31923
2031,Sep,Weekday,22,0.30048
2031,Sep,Weekday,23,0.27956
2031,Sep,Weekend/Holiday,0,0.23074
2031,Sep,Weekend/Holiday,1,0.19385
2031,Sep,Weekend/Holiday,2,0.18108
2031,Sep,Weekend/Holiday,3,0.17133
2031,Sep,Weekend/Holiday,4,0.16997
2031,Sep,Weekend/Holiday,5,0.16168
2031,Sep,Weekend/Holiday,6,0.15327
2031,Sep,Weekend/Holiday,7,0.08044
2031,Sep,Weekend/Holiday,8,0.01507
2031,Sep,Weekend/Holiday,9,0.01369
2031,Sep,Weekend/Holiday,10,0.01205
2031,Sep,Weekend/Holiday,11,0.00391
2031,Sep,Weekend/Holiday,12,0.00428
2031,Sep,Weekend/Holiday,13,0.01326
2031,Sep,Weekend/Holiday,14,0.03924
2031,Sep,Weekend/Holiday,15,0.06227
2031,Sep,Weekend/Holiday,16,0.21080
2031,Sep,Weekend/Holiday,17,0.31053
2031,Sep,Weekend/Holiday,18,0.49788
2031,Sep,Weekend/Holiday,19,0.42152
2031,Sep,Weekend/Holiday,20,0.33730
2031,Sep,Weekend/Holiday,21,0.31607
2031,Sep,Weekend/Holiday,22,0.28938
2031,Sep,Weekend/Holiday,23,0.25310
2031,Oct,Weekday,0,0.20383
2031,Oct,Weekday,1,0.20329
2031,Oct,Weekday,2,0.19347
2031,Oct,Weekday,3,0.18909
2031,Oct,Weekday,4,0.18863
2031,Oct,Weekday,5,0.18682
2031,Oct,Weekday,6,0.19908
2031,Oct,Weekday,7,0.17142
2031,Oct,Weekday,8,0.12175
2031,Oct,Weekday,9,0.08934
2031,Oct,Weekday,10,0.07330
2031,Oct,Weekday,11,0.07412
2031,Oct,Weekday,12,0.08454
2031,Oct,Weekday,13,0.08171
2031,Oct,Weekday,14,0.10362
2031,Oct,Weekday,15,0.11832
2031,Oct,Weekday,16,0.14385
2031,Oct,Weekday,17,0.28810
2031,Oct,Weekday,18,0.30232
2031,Oct,Weekday,19,0.25693
2031,Oct,Weekday,20,0.24853
2031,Oct,Weekday,21,0.23418
2031,Oct,Weekday,22,0.21771
2031,Oct,Weekday,23,0.22175
2031,Oct,Weekend/Holiday,0,0.17688
2031,Oct,Weekend/Holiday,1,0.17781
2031,Oct,Weekend/Holiday,2,0.17585
2031,Oct,Weekend/Holiday,3,0.16719
2031,Oct,Weekend/Holiday,4,0.16666
2031,Oct,Weekend/Holiday,5,0.16464
2031,Oct,Weekend/Holiday,6,0.17531
2031,Oct,Weekend/Holiday,7,0.12718
2031,Oct,Weekend/Holiday,8,0.01019
2031,Oct,Weekend/Holiday,9,0.00548
2031,Oct,Weekend/Holiday,10,0.00445
2031,Oct,Weekend/Holiday,11,0.00118
2031,Oct,Weekend/Holiday,12,0.00093
2031,Oct,Weekend/Holiday,13,0.00074
2031,Oct,Weekend/Holiday,14,0.00161
2031,Oct,Weekend/Holiday,15,0.01909
2031,Oct,Weekend/Holiday,16,0.02957
2031,Oct,Weekend/Holiday,17,0.21654
2031,Oct,Weekend/Holiday,18,0.25616
2031,Oct,Weekend/Holiday,19,0.22759
2031,Oct,Weekend/Holiday,20,0.21096
2031,Oct,Weekend/Holiday,21,0.20587
2031,Oct,Weekend/Holiday,22,0.19698
2031,Oct,Weekend/Holiday,23,0.21223
2031,Nov,Weekday,0,0.19175
2031,Nov,Weekday,1,0.18286
2031,Nov,Weekday,2,0.17491
2031,Nov,Weekday,3,0.16863
2031,Nov,Weekday,4,0.16990
2031,Nov,Weekday,5,0.17524
2031,Nov,Weekday,6,0.17630
2031,Nov,Weekday,7,0.13332
2031,Nov,Weekday,8,0.07977
2031,Nov,Weekday,9,0.05555
2031,Nov,Weekday,10,0.05088
2031,Nov,Weekday,11,0.04801
2031,Nov,Weekday,12,0.05453
2031,Nov,Weekday,13,0.06246
2031,Nov,Weekday,14,0.06088
2031,Nov,Weekday,15,0.11215
2031,Nov,Weekday,16,0.25981
2031,Nov,Weekday,17,0.25663
2031,Nov,Weekday,18,0.22446
2031,Nov,Weekday,19,0.21844
2031,Nov,Weekday,20,0.20072
2031,Nov,Weekday,21,0.20178
2031,Nov,Weekday,22,0.18815
2031,Nov,Weekday,23,0.18083
2031,Nov,Weekend/Holiday,0,0.16990
2031,Nov,Weekend/Holiday,1,0.16531
2031,Nov,Weekend/Holiday,2,0.16082
2031,Nov,Weekend/Holiday,3,0.15657
2031,Nov,Weekend/Holiday,4,0.15700
2031,Nov,Weekend/Holiday,5,0.17170
2031,Nov,Weekend/Holiday,6,0.15890
2031,Nov,Weekend/Holiday,7,0.07373
2031,Nov,Weekend/Holiday,8,0.03874
2031,Nov,Weekend/Holiday,9,0.00885
2031,Nov,Weekend/Holiday,10,0.00742
2031,Nov,Weekend/Holiday,11,0.00772
2031,Nov,Weekend/Holiday,12,0.01956
2031,Nov,Weekend/Holiday,13,0.02513
2031,Nov,Weekend/Holiday,14,0.03332
2031,Nov,Weekend/Holiday,15,0.07669
2031,Nov,Weekend/Holiday,16,0.22477
2031,Nov,Weekend/Holiday,17,0.21969
2031,Nov,Weekend/Holiday,18,0.21126
2031,Nov,Weekend/Holiday,19,0.18954
2031,Nov,Weekend/Holiday,20,0.18719
2031,Nov,Weekend/Holiday,21,0.18102
2031,Nov,Weekend/Holiday,22,0.17373
2031,Nov,Weekend/Holiday,23,0.17575
2031,Dec,Weekday,0,0.19951
2031,Dec,Weekday,1,0.19187
2031,Dec,Weekday,2,0.18193
2031,Dec,Weekday,3,0.17702
2031,Dec,Weekday,4,0.17829
2031,Dec,Weekday,5,0.18454
2031,Dec,Weekday,6,0.21427
2031,Dec,Weekday,7,0.17464
2031,Dec,Weekday,8,0.14823
2031,Dec,Weekday,9,0.09245
2031,Dec,Weekday,10,0.06768
2031,Dec,Weekday,11,0.05712
2031,Dec,Weekday,12,0.05373
2031,Dec,Weekday,13,0.05068
2031,Dec,Weekday,14,0.05669
2031,Dec,Weekday,15,0.10103
2031,Dec,Weekday,16,0.22308
2031,Dec,Weekday,17,0.23108
2031,Dec,Weekday,18,0.21958
2031,Dec,Weekday,19,0.20923
2031,Dec,Weekday,20,0.20891
2031,Dec,Weekday,21,0.20569
2031,Dec,Weekday,22,0.21976
2031,Dec,Weekday,23,0.20337
2031,Dec,Weekend/Holiday,0,0.18526
2031,Dec,Weekend/Holiday,1,0.18458
2031,Dec,Weekend/Holiday,2,0.17458
2031,Dec,Weekend/Holiday,3,0.16494
2031,Dec,Weekend/Holiday,4,0.16706
2031,Dec,Weekend/Holiday,5,0.16795
2031,Dec,Weekend/Holiday,6,0.17061
2031,Dec,Weekend/Holiday,7,0.09792
2031,Dec,Weekend/Holiday,8,0.01493
2031,Dec,Weekend/Holiday,9,0.01158
2031,Dec,Weekend/Holiday,10,0.01065
2031,Dec,Weekend/Holiday,11,0.01050
2031,Dec,Weekend/Holiday,12,0.01043
2031,Dec,Weekend/Holiday,13,0.01014
2031,Dec,Weekend/Holiday,14,0.01043
2031,Dec,Weekend/Holiday,15,0.02113
2031,Dec,Weekend/Holiday,16,0.17491
2031,Dec,Weekend/Holiday,17,0.22479
2031,Dec,Weekend/Holiday,18,0.21091
2031,Dec,Weekend/Holiday,19,0.18482
2031,Dec,Weekend/Holiday,20,0.17918
2031,Dec,Weekend/Holiday,21,0.17255
2031,Dec,Weekend/Holiday,22,0.17494
2031,Dec,Weekend/Holiday,23,0.16922
2032,Jan,Weekday,0,0.21891
2032,Jan,Weekday,1,0.20386
2032,Jan,Weekday,2,0.19200
2032,Jan,Weekday,3,0.18679
2032,Jan,Weekday,4,0.19292
2032,Jan,Weekday,5,0.20793
2032,Jan,Weekday,6,0.21945
2032,Jan,Weekday,7,0.20304
2032,Jan,Weekday,8,0.16067
2032,Jan,Weekday,9,0.08063
2032,Jan,Weekday,10,0.06792
2032,Jan,Weekday,11,0.03778
2032,Jan,Weekday,12,0.02665
2032,Jan,Weekday,13,0.01858
2032,Jan,Weekday,14,0.01892
2032,Jan,Weekday,15,0.04384
2032,Jan,Weekday,16,0.17835
2032,Jan,Weekday,17,0.29536
2032,Jan,Weekday,18,0.26244
2032,Jan,Weekday,19,0.24791
2032,Jan,Weekday,20,0.23470
2032,Jan,Weekday,21,0.21977
2032,Jan,Weekday,22,0.22957
2032,Jan,Weekday,23,0.22272
2032,Jan,Weekend/Holiday,0,0.22658
2032,Jan,Weekend/Holiday,1,0.21623
2032,Jan,Weekend/Holiday,2,0.20791
2032,Jan,Weekend/Holiday,3,0.19848
2032,Jan,Weekend/Holiday,4,0.19736
2032,Jan,Weekend/Holiday,5,0.19507
2032,Jan,Weekend/Holiday,6,0.22227
2032,Jan,Weekend/Holiday,7,0.18222
2032,Jan,Weekend/Holiday,8,0.11578
2032,Jan,Weekend/Holiday,9,0.04772
2032,Jan,Weekend/Holiday,10,0.03193
2032,Jan,Weekend/Holiday,11,0.01593
2032,Jan,Weekend/Holiday,12,0.01577
2032,Jan,Weekend/Holiday,13,0.01689
2032,Jan,Weekend/Holiday,14,0.01730
2032,Jan,Weekend/Holiday,15,0.07568
2032,Jan,Weekend/Holiday,16,0.18470
2032,Jan,Weekend/Holiday,17,0.26176
2032,Jan,Weekend/Holiday,18,0.22938
2032,Jan,Weekend/Holiday,19,0.24062
2032,Jan,Weekend/Holiday,20,0.21004
2032,Jan,Weekend/Holiday,21,0.20335
2032,Jan,Weekend/Holiday,22,0.21304
2032,Jan,Weekend/Holiday,23,0.20357
2032,Feb,Weekday,0,0.20041
2032,Feb,Weekday,1,0.19825
2032,Feb,Weekday,2,0.19037
2032,Feb,Weekday,3,0.19912
2032,Feb,Weekday,4,0.19615
2032,Feb,Weekday,5,0.20659
2032,Feb,Weekday,6,0.20705
2032,Feb,Weekday,7,0.19039
2032,Feb,Weekday,8,0.06156
2032,Feb,Weekday,9,0.04130
2032,Feb,Weekday,10,0.03284
2032,Feb,Weekday,11,0.01399
2032,Feb,Weekday,12,0.01058
2032,Feb,Weekday,13,0.01203
2032,Feb,Weekday,14,0.01200
2032,Feb,Weekday,15,0.01285
2032,Feb,Weekday,16,0.10214
2032,Feb,Weekday,17,0.29235
2032,Feb,Weekday,18,0.23312
2032,Feb,Weekday,19,0.21650
2032,Feb,Weekday,20,0.21954
2032,Feb,Weekday,21,0.19329
2032,Feb,Weekday,22,0.21003
2032,Feb,Weekday,23,0.19540
2032,Feb,Weekend/Holiday,0,0.20297
2032,Feb,Weekend/Holiday,1,0.21118
2032,Feb,Weekend/Holiday,2,0.20368
2032,Feb,Weekend/Holiday,3,0.19087
2032,Feb,Weekend/Holiday,4,0.18765
2032,Feb,Weekend/Holiday,5,0.16726
2032,Feb,Weekend/Holiday,6,0.15226
2032,Feb,Weekend/Holiday,7,0.11567
2032,Feb,Weekend/Holiday,8,0.02682
2032,Feb,Weekend/Holiday,9,0.01493
2032,Feb,Weekend/Holiday,10,0.01236
2032,Feb,Weekend/Holiday,11,0.00364
2032,Feb,Weekend/Holiday,12,0.00000
2032,Feb,Weekend/Holiday,13,0.00173
2032,Feb,Weekend/Holiday,14,0.00800
2032,Feb,Weekend/Holiday,15,0.00830
2032,Feb,Weekend/Holiday,16,0.05571
2032,Feb,Weekend/Holiday,17,0.26692
2032,Feb,Weekend/Holiday,18,0.28840
2032,Feb,Weekend/Holiday,19,0.24455
2032,Feb,Weekend/Holiday,20,0.22593
2032,Feb,Weekend/Holiday,21,0.19625
2032,Feb,Weekend/Holiday,22,0.18501
2032,Feb,Weekend/Holiday,23,0.20495
2032,Mar,Weekday,0,0.19136
2032,Mar,Weekday,1,0.20272
2032,Mar,Weekday,2,0.19254
2032,Mar,Weekday,3,0.18860
2032,Mar,Weekday,4,0.19190
2032,Mar,Weekday,5,0.18183
2032,Mar,Weekday,6,0.17882
2032,Mar,Weekday,7,0.12944
2032,Mar,Weekday,8,0.05258
2032,Mar,Weekday,9,0.00935
2032,Mar,Weekday,10,0.00488
2032,Mar,Weekday,11,0.00238
2032,Mar,Weekday,12,0.00133
2032,Mar,Weekday,13,0.00000
2032,Mar,Weekday,14,0.00000
2032,Mar,Weekday,15,0.00440
2032,Mar,Weekday,16,0.02984
2032,Mar,Weekday,17,0.09608
2032,Mar,Weekday,18,0.22468
2032,Mar,Weekday,19,0.22276
2032,Mar,Weekday,20,0.20192
2032,Mar,Weekday,21,0.19349
2032,Mar,Weekday,22,0.16876
2032,Mar,Weekday,23,0.16120
2032,Mar,Weekend/Holiday,0,0.15188
2032,Mar,Weekend/Holiday,1,0.14326
2032,Mar,Weekend/Holiday,2,0.15958
2032,Mar,Weekend/Holiday,3,0.14699
2032,Mar,Weekend/Holiday,4,0.16570
2032,Mar,Weekend/Holiday,5,0.14642
2032,Mar,Weekend/Holiday,6,0.13685
2032,Mar,Weekend/Holiday,7,0.08700
2032,Mar,Weekend/Holiday,8,0.00175
2032,Mar,Weekend/Holiday,9,0.00103
2032,Mar,Weekend/Holiday,10,0.00103
2032,Mar,Weekend/Holiday,11,0.00000
2032,Mar,Weekend/Holiday,12,0.00000
2032,Mar,Weekend/Holiday,13,0.00000
2032,Mar,Weekend/Holiday,14,0.00000
2032,Mar,Weekend/Holiday,15,0.00000
2032,Mar,Weekend/Holiday,16,0.01038
2032,Mar,Weekend/Holiday,17,0.04078
2032,Mar,Weekend/Holiday,18,0.16049
2032,Mar,Weekend/Holiday,19,0.19427
2032,Mar,Weekend/Holiday,20,0.17088
2032,Mar,Weekend/Holiday,21,0.16938
2032,Mar,Weekend/Holiday,22,0.15665
2032,Mar,Weekend/Holiday,23,0.17161
2032,Apr,Weekday,0,0.12541
2032,Apr,Weekday,1,0.12755
2032,Apr,Weekday,2,0.13963
2032,Apr,Weekday,3,0.15381
2032,Apr,Weekday,4,0.15697
2032,Apr,Weekday,5,0.12674
2032,Apr,Weekday,6,0.11390
2032,Apr,Weekday,7,0.04184
2032,Apr,Weekday,8,0.01130
2032,Apr,Weekday,9,0.00491
2032,Apr,Weekday,10,0.00525
2032,Apr,Weekday,11,0.00062
2032,Apr,Weekday,12,0.00083
2032,Apr,Weekday,13,0.00014
2032,Apr,Weekday,14,0.00014
2032,Apr,Weekday,15,0.00131
2032,Apr,Weekday,16,0.00000
2032,Apr,Weekday,17,0.00000
2032,Apr,Weekday,18,0.12479
2032,Apr,Weekday,19,0.24264
2032,Apr,Weekday,20,0.14657
2032,Apr,Weekday,21,0.12234
2032,Apr,Weekday,22,0.13009
2032,Apr,Weekday,23,0.11561
2032,Apr,Weekend/Holiday,0,0.08679
2032,Apr,Weekend/Holiday,1,0.09625
2032,Apr,Weekend/Holiday,2,0.10637
2032,Apr,Weekend/Holiday,3,0.14489
2032,Apr,Weekend/Holiday,4,0.15603
2032,Apr,Weekend/Holiday,5,0.12896
2032,Apr,Weekend/Holiday,6,0.06744
2032,Apr,Weekend/Holiday,7,0.00273
